"Date","lon","lat","LT50","Cultivar","Data_source"
2021-12-21,-64.32,44.93,-22.20153846,"Chardonnay","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-24.775,"Chardonnay","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-25.12,"Concord","NYUS.2.2 open training dataset"
2021-12-21,-73.0378779,45.4234799,-28,"Frontenac","CCOVI VineAlert Bud Hardiness"
2021-12-21,-74.05,45.49,-28.12142857,"Frontenac","NYUS.2.2 open training dataset"
2021-12-21,-73.0378779,45.4234799,-27.3,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2021-12-21,-74.05,45.49,-26.762,"Frontenac blanc","NYUS.2.2 open training dataset"
2021-12-21,-73.0378779,45.4234799,-27.1,"Frontenac gris","CCOVI VineAlert Bud Hardiness"
2021-12-21,-74.05,45.49,-26.63974359,"Frontenac gris","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-25,"Gewurztraminer","NYUS.2.2 open training dataset"
2021-12-21,-64.32,44.93,-27.29294118,"L.Acadie","NYUS.2.2 open training dataset"
2021-12-21,-64.32,44.93,-25.54625,"L.Acadie","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-25.17333333,"Marechal Foch","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-23.04,"Marquette","NYUS.2.2 open training dataset"
2021-12-21,-73.0378779,45.4234799,-26.7,"Marquette","CCOVI VineAlert Bud Hardiness"
2021-12-21,-74.05,45.49,-27.03454545,"Marquette","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-23.4,"Merlot","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-22.81,"Niagara","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-25.45,"Pinot blanc","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-21.3,"Pinot gris","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-25.425,"Pinot gris","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-21.515,"Pinot noir","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-25.7,"Pinot noir","NYUS.2.2 open training dataset"
2021-12-21,-64.32,44.93,-25.888,"Riesling","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-24.5,"Riesling","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-20.47,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-23.85,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-21,-119.6,49.46,-23.4,"Syrah","NYUS.2.2 open training dataset"
2021-12-21,-86.36,42.08,-22.98,"Traminette","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-25.66666667,"Cabernet Franc","NYUS.2.2 open training dataset"
2021-12-22,-101.8233,33.66578,-16.02777778,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-23.8,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-24.4,"Chardonnay","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-24.25,"Malbec","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-24.20909091,"Merlot","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-25,"Pinot gris","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-25.65,"Pinot noir","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-24.35,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-23.63333333,"Syrah","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-23.3,"Tempranillo","NYUS.2.2 open training dataset"
2021-12-22,-101.8233,33.66578,-17.37777778,"Viognier","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-25.65,"Viognier","NYUS.2.2 open training dataset"
2021-12-22,-119.6,49.46,-24,"Zinfandel","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-22.585,"Cabernet Franc","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-21.76,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-26.245,"Concord","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-26.15,"Marechal Foch","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-21.93333333,"Merlot","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-25.59,"Niagara","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-22.96666667,"Pinot gris","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-22.73,"Pinot noir","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-20.525,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-23,-86.36,42.08,-25.105,"Traminette","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-21.055,"Cabernet Franc","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-20.4,"Cabernet Franc","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-20.78,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-20,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-22.45,"Cayuga White","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-22.4,"Chardonnay","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-25.51,"Concord","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-23.15,"Concord","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-20.2,"Gewurztraminer","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-21.4,"Lemberger","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-25.535,"Marechal Foch","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-23.245,"Marquette","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-23.05,"Marquette","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-21.135,"Merlot","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-18.9,"Merlot","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-23.64666667,"Niagara","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-22.165,"Pinot gris","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-21.17,"Pinot noir","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-22.95,"Riesling","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-20.2,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-28,-77.03,42.88,-20.9,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-28,-86.36,42.08,-24.075,"Traminette","NYUS.2.2 open training dataset"
2021-12-29,-101.8233,33.66578,-16.45,"Sangiovese","NYUS.2.2 open training dataset"
2021-12-29,-101.8233,33.66578,-14.55,"Tempranillo","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-20.29,"Cabernet Franc","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-20.405,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-24.23,"Concord","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-19.84,"Merlot","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-21.155,"Pinot gris","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-21.21,"Pinot noir","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-19.965,"Sauvignon blanc","NYUS.2.2 open training dataset"
2021-12-30,-86.36,42.08,-22.49,"Traminette","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-20,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-19.65,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-22.35,"Cayuga White","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-21.4,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-23.65,"Concord","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-19.8,"Gewurztraminer","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-20.8,"Lemberger","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-24,"Marquette","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-18.4,"Merlot","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-21.6,"Riesling","NYUS.2.2 open training dataset"
2022-01-03,-77.03,42.88,-20.6,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-20.8,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-04,-101.8233,33.66578,-18.16111111,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-21.155,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.05391304,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.95625,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-22.38565217,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.64545455,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-27.02,"Concord","NYUS.2.2 open training dataset"
2022-01-04,-73.0378779,45.4234799,-29.9,"Frontenac","CCOVI VineAlert Bud Hardiness"
2022-01-04,-74.05,45.49,-28.1515,"Frontenac","NYUS.2.2 open training dataset"
2022-01-04,-74.05,45.49,-28.13461538,"Frontenac","NYUS.2.2 open training dataset"
2022-01-04,-74.05,45.49,-29.735,"Frontenac","NYUS.2.2 open training dataset"
2022-01-04,-73.0378779,45.4234799,-28.7,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2022-01-04,-74.05,45.49,-28.16888889,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-04,-74.05,45.49,-25.98818182,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-04,-74.05,45.49,-28.021,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-04,-73.0378779,45.4234799,-28.5,"Frontenac gris","CCOVI VineAlert Bud Hardiness"
2022-01-04,-74.05,45.49,-28.34789474,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-04,-74.05,45.49,-28.4915,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-27.4655,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-26.61285714,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-28.52117647,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-28.563,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-27.90928571,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-26.91333333,"Marechal Foch","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-25.99,"Marquette","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-28.048,"Marquette","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-31.12181818,"Marquette","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-31.09,"Marquette","NYUS.2.2 open training dataset"
2022-01-04,-73.0378779,45.4234799,-29.6,"Marquette","CCOVI VineAlert Bud Hardiness"
2022-01-04,-74.05,45.49,-29.54736842,"Marquette","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-25.885,"Niagara","NYUS.2.2 open training dataset"
2022-01-04,-74.05,45.49,-30.00452381,"Petite Pearl","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-22.84,"Pinot gris","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-22.695,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.96684211,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.94052632,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-25.84904762,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.72466667,"Riesling","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-25.52878049,"Riesling","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-25.60533333,"Riesling","NYUS.2.2 open training dataset"
2022-01-04,-64.32,44.93,-24.8475,"Riesling","NYUS.2.2 open training dataset"
2022-01-04,-86.36,42.08,-20.77,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-04,-101.8233,33.66578,-20.01111111,"Viognier","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25.5,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-24.06666667,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-05,-64.32,44.93,-25.80894737,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-05,-64.32,44.93,-24.0326087,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25.05,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-05,-74.05,45.49,-29.36810811,"Frontenac","NYUS.2.2 open training dataset"
2022-01-05,-73.3229593,45.7469008,-29.3,"Frontenac","CCOVI VineAlert Bud Hardiness"
2022-01-05,-74.05,45.49,-29.053,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-05,-73.3229593,45.7469008,-28.9,"Frontenac gris","CCOVI VineAlert Bud Hardiness"
2022-01-05,-119.6,49.46,-24.25,"Gewurztraminer","NYUS.2.2 open training dataset"
2022-01-05,-64.32,44.93,-30.43117647,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-23.9,"Malbec","NYUS.2.2 open training dataset"
2022-01-05,-74.05,45.49,-29.61823529,"Marquette","NYUS.2.2 open training dataset"
2022-01-05,-73.3229593,45.7469008,-29.7,"Marquette","CCOVI VineAlert Bud Hardiness"
2022-01-05,-119.6,49.46,-24,"Merlot","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25.95,"Pinot blanc","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25.325,"Pinot gris","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25.43333333,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-05,-64.32,44.93,-26.68928571,"Riesling","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25.18,"Riesling","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-24.85,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-05,-74.05,45.49,-30.49171429,"St Pepin","NYUS.2.2 open training dataset"
2022-01-05,-73.3229593,45.7469008,-30.6,"St Pepin","CCOVI VineAlert Bud Hardiness"
2022-01-05,-119.6,49.46,-24.3,"Syrah","NYUS.2.2 open training dataset"
2022-01-05,-119.6,49.46,-25,"Viognier","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-23.18,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-25,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-22.88,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-24.85,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-25.6,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-27.61,"Concord","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-29.19333333,"Frontenac","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-20.07810811,"Frontenac","NYUS.2.2 open training dataset"
2022-01-06,-73.9043321,45.5372581,-28.9,"Frontenac","CCOVI VineAlert Bud Hardiness"
2022-01-06,-74.05,45.49,-28.14527778,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-06,-73.9043321,45.5372581,-28,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2022-01-06,-74.05,45.49,-28.92666667,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-06,-73.9043321,45.5372581,-28.9,"Frontenac gris","CCOVI VineAlert Bud Hardiness"
2022-01-06,-119.6,49.46,-24.9,"Malbec","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-27.8,"Marechal Foch","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-28.42,"Marquette","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-27.1495122,"Marquette","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-28.84619048,"Marquette","NYUS.2.2 open training dataset"
2022-01-06,-73.9043321,45.5372581,-27,"Marquette","CCOVI VineAlert Bud Hardiness"
2022-01-06,-86.36,42.08,-22.02666667,"Merlot","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-25.28,"Merlot","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-26.58,"Niagara","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-26.65542857,"Petite Pearl","NYUS.2.2 open training dataset"
2022-01-06,-73.9043321,45.5372581,-26.4,"Petite Pearl","CCOVI VineAlert Bud Hardiness"
2022-01-06,-86.36,42.08,-23.665,"Pinot gris","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-23.76,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-24.8,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-21.65,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-24.55,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-28.93806452,"St Pepin","NYUS.2.2 open training dataset"
2022-01-06,-74.05,45.49,-28.90212121,"St Pepin","NYUS.2.2 open training dataset"
2022-01-06,-73.9043321,45.5372581,-29,"St Pepin","CCOVI VineAlert Bud Hardiness"
2022-01-06,-119.6,49.46,-25.03333333,"Syrah","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-24.7,"Tempranillo","NYUS.2.2 open training dataset"
2022-01-06,-86.36,42.08,-25.755,"Traminette","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-25,"Viognier","NYUS.2.2 open training dataset"
2022-01-06,-119.6,49.46,-24.9,"Zinfandel","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-22,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-21.4,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-22.7,"Cayuga White","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-22.2,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-24.3,"Concord","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-19.2,"Gewurztraminer","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-23.1,"Lemberger","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-26.9,"Marechal Foch","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-24.9,"Marquette","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-22.1,"Merlot","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-22.8,"Riesling","NYUS.2.2 open training dataset"
2022-01-10,-77.03,42.88,-21.7,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-20.5,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-21.8,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-27.99,"Concord","NYUS.2.2 open training dataset"
2022-01-11,-74.0851772,45.0791277,-30.6,"Frontenac","CCOVI VineAlert Bud Hardiness"
2022-01-11,-74.05,45.49,-30.04536585,"Frontenac","NYUS.2.2 open training dataset"
2022-01-11,-74.05,45.49,-31.6455814,"Frontenac","NYUS.2.2 open training dataset"
2022-01-11,-74.0851772,45.0791277,-28.8,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2022-01-11,-74.05,45.49,-28.01095238,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-11,-74.05,45.49,-32.995,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-27.205,"Marechal Foch","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-27.11,"Marquette","NYUS.2.2 open training dataset"
2022-01-11,-74.0851772,45.0791277,-28.9,"Marquette","CCOVI VineAlert Bud Hardiness"
2022-01-11,-74.05,45.49,-30.56,"Marquette","NYUS.2.2 open training dataset"
2022-01-11,-74.05,45.49,-27.43571429,"Marquette","NYUS.2.2 open training dataset"
2022-01-11,-74.05,45.49,-32.19756757,"Marquette","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-22.65,"Merlot","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-25.56,"Niagara","NYUS.2.2 open training dataset"
2022-01-11,-74.0851772,45.0791277,-29.2,"Petite Pearl","CCOVI VineAlert Bud Hardiness"
2022-01-11,-74.05,45.49,-29.02909091,"Petite Pearl","NYUS.2.2 open training dataset"
2022-01-11,-74.05,45.49,-30.80054054,"Petite Pearl","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-22,"Pinot gris","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-22.64,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-20.12,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-11,-74.0851772,45.0791277,-31.5,"St Pepin","CCOVI VineAlert Bud Hardiness"
2022-01-11,-74.05,45.49,-29.381875,"St Pepin","NYUS.2.2 open training dataset"
2022-01-11,-74.05,45.49,-30.51179487,"St Pepin","NYUS.2.2 open training dataset"
2022-01-11,-86.36,42.08,-25.49,"Traminette","NYUS.2.2 open training dataset"
2022-01-12,-74.05,45.49,-33.1275,"Frontenac","NYUS.2.2 open training dataset"
2022-01-12,-74.05,45.49,-32.894375,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-12,-74.05,45.49,-32.6976,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-12,-74.05,45.49,-31.98407407,"Marquette","NYUS.2.2 open training dataset"
2022-01-12,-74.05,45.49,-34.08333333,"Marquette","NYUS.2.2 open training dataset"
2022-01-12,-73.4419936,46.0239798,-34,"Marquette","CCOVI VineAlert Bud Hardiness"
2022-01-12,-74.05,45.49,-31.022,"Petite Pearl","NYUS.2.2 open training dataset"
2022-01-12,-101.8233,33.66578,-19.45,"Sangiovese","NYUS.2.2 open training dataset"
2022-01-12,-101.8233,33.66578,-19.73,"Tempranillo","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-20.75,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-20.76,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-24.5,"Concord","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-22.93,"Marquette","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-19.95,"Merlot","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-23.2,"Niagara","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-22,"Pinot gris","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-21.13,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-19.51,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-13,-86.36,42.08,-22.92,"Traminette","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-20.58,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-20.78333333,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-26.11,"Concord","NYUS.2.2 open training dataset"
2022-01-18,-73.0378779,45.4234799,-31.9,"Frontenac","CCOVI VineAlert Bud Hardiness"
2022-01-18,-74.05,45.49,-30.82,"Frontenac","NYUS.2.2 open training dataset"
2022-01-18,-74.05,45.49,-29.401,"Frontenac","NYUS.2.2 open training dataset"
2022-01-18,-74.05,45.49,-31.7964,"Frontenac","NYUS.2.2 open training dataset"
2022-01-18,-73.0378779,45.4234799,-32.5,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2022-01-18,-74.05,45.49,-30.84225806,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-18,-74.05,45.49,-30.33783784,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-18,-74.05,45.49,-32.49096774,"Frontenac blanc","NYUS.2.2 open training dataset"
2022-01-18,-73.0378779,45.4234799,-32.6,"Frontenac gris","CCOVI VineAlert Bud Hardiness"
2022-01-18,-74.05,45.49,-32.74,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-26.0925,"Marechal Foch","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-25.75,"Marquette","NYUS.2.2 open training dataset"
2022-01-18,-73.0378779,45.4234799,-31.9,"Marquette","CCOVI VineAlert Bud Hardiness"
2022-01-18,-74.05,45.49,-31.93592593,"Marquette","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-21.68,"Merlot","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-25.265,"Niagara","NYUS.2.2 open training dataset"
2022-01-18,-74.05,45.49,-30.343,"Petite Pearl","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-22.08,"Pinot gris","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-22.46,"Pinot noir","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-20.29,"Sauvignon blanc","NYUS.2.2 open training dataset"
2022-01-18,-86.36,42.08,-25.47,"Traminette","NYUS.2.2 open training dataset"
2022-01-19,-119.6,49.46,-24.22,"Cabernet Franc","NYUS.2.2 open training dataset"
2022-01-19,-101.8233,33.66578,-19.22222222,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-19,-119.6,49.46,-22.56666667,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-24.563,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-24.65545455,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-22.14071429,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-24.395,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-19,-119.6,49.46,-24,"Chardonnay","NYUS.2.2 open training dataset"
2022-01-19,-74.05,45.49,-31.99233333,"Frontenac","NYUS.2.2 open training dataset"
2022-01-19,-73.3229593,45.7469008,-32.4,"Frontenac","CCOVI VineAlert Bud Hardiness"
2022-01-19,-74.05,45.49,-32.12148148,"Frontenac gris","NYUS.2.2 open training dataset"
2022-01-19,-73.3229593,45.7469008,-32,"Frontenac gris","CCOVI VineAlert Bud Hardiness"
2022-01-19,-119.6,49.46,-22.2,"Gewurztraminer","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-29.68272727,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-28.38166667,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-28.68941176,"L.Acadie","NYUS.2.2 open training dataset"
2022-01-19,-64.32,44.93,-28.515,"L.Acadie","NYUS.2.2 open training dataset"
